227,442,400,416,403,434,230,460,0.74985325
282,285,489,261,493,298,287,323,0.78030115
503,257,634,239,638,270,507,287,0.86082095
350,226,429,217,433,254,354,262,0.864871
442,221,516,215,519,251,445,257,0.79127747
524,207,563,203,566,239,527,243,0.81713647
191,198,242,194,244,214,192,218,0.79214764
250,194,343,183,346,204,252,216,0.7954139
346,179,367,177,370,199,349,202,0.71512717
372,177,435,170,437,194,374,200,0.79036427
440,173,513,162,515,182,443,193,0.75800556
514,163,539,157,544,176,518,182,0.7190028
542,153,580,153,580,178,542,178,0.69712776
581,153,646,145,648,164,583,172,0.75734997
651,143,693,139,695,160,653,163,0.8057679
