147,267,178,267,178,282,147,282,0.88031566
272,264,335,265,335,287,272,286,0.918661
380,266,411,266,411,282,380,282,0.90451616
340,265,377,266,376,284,340,282,0.8929749
119,261,145,261,145,283,119,283,0.9071016
177,250,254,251,253,286,176,285,0.93574494
384,243,426,249,424,264,382,259,0.86054415
342,243,379,244,378,262,342,261,0.87262523
148,241,171,242,169,264,147,262,0.8826762
120,239,146,239,146,262,120,262,0.89992756
245,231,313,228,315,257,246,260,0.90492505
253,180,340,190,336,225,249,215,0.9147764
291,149,348,143,350,163,293,169,0.8873865
357,147,435,145,435,159,358,162,0.835817
296,125,355,120,356,141,297,145,0.8627032
364,125,424,119,426,134,365,139,0.8397824
89,111,284,93,290,157,95,175,0.89932114
112,39,364,26,367,87,115,101,0.8289781
281,30,341,30,341,49,281,49,0.77589977
344,30,396,29,397,46,345,47,0.75896907
238,26,278,26,278,46,238,46,0.6863872
287,11,343,11,343,24,287,24,0.81416696
351,6,386,6,386,24,351,24,0.9068086
