536,412,564,417,560,439,532,434,0.78482926
466,406,531,418,528,437,462,426,0.849498
103,434,201,404,205,416,107,446,0.650702
419,394,462,406,456,427,413,415,0.81453335
488,391,530,399,527,417,485,408,0.78489846
240,414,363,385,367,401,243,430,0.5580947
453,382,487,389,484,403,450,396,0.77999115
528,377,576,388,571,411,522,399,0.8247705
229,395,346,366,349,379,232,408,0.5848222
488,364,517,370,514,387,485,381,0.8551922
452,357,486,364,483,380,449,373,0.77415156
98,386,296,329,300,343,102,400,0.5317893
82,348,154,325,158,335,85,359,0.5780832
89,368,241,322,245,334,93,380,0.5525119
74,328,120,313,124,324,77,339,0.69746274
73,305,109,294,113,307,76,318,0.63746375
62,287,98,276,102,289,66,300,0.57904273
52,270,71,264,74,276,56,282,0.654514
72,264,87,260,90,270,74,274,0.5947575
44,249,58,247,60,261,46,263,0.69534945
61,246,76,241,80,254,65,259,0.6399973
37,233,46,230,49,243,40,245,0.5237349
52,228,64,225,67,236,55,239,0.58049357
114,250,238,216,240,226,117,261,0.5714724
105,231,271,185,275,197,108,243,0.59600824
105,211,269,165,272,177,108,223,0.628243
86,178,163,156,166,166,89,188,0.769134
437,151,504,151,504,175,437,175,0.7172432
409,152,434,152,434,172,409,172,0.78485996
96,193,271,144,275,157,99,206,0.57579625
75,162,149,140,152,150,78,172,0.77269864
161,155,259,128,262,140,164,166,0.66376376
64,146,136,124,139,135,67,157,0.7750015
150,138,252,111,255,123,153,150,0.7219161
52,130,126,108,129,119,55,141,0.68536156
528,107,565,108,563,132,526,131,0.86502373
487,107,523,107,523,131,487,131,0.8491739
137,122,251,92,254,104,140,134,0.69268405
44,114,116,93,119,103,47,124,0.7429552
515,77,545,79,544,98,514,96,0.7964947
479,75,511,74,512,96,480,98,0.8515043
125,107,251,74,254,85,128,118,0.67278594
314,64,349,64,349,88,314,88,0.8925453
353,64,389,64,389,84,353,84,0.92053103
113,92,246,56,249,68,116,103,0.6864488
24,84,110,58,113,68,27,94,0.6904459
32,97,246,37,250,49,35,110,0.5798299
351,36,391,36,391,56,351,56,0.9010993
312,35,347,35,347,57,312,57,0.88784266
109,57,248,20,251,30,112,67,0.67797333
397,16,431,16,431,29,397,29,0.8418553
434,13,459,13,459,29,434,29,0.8936379
349,13,394,13,394,30,349,30,0.850414
310,7,345,7,345,31,310,31,0.88614285
12,67,235,4,238,16,16,80,0.50335056
3,53,175,3,179,15,6,65,0.56846434
0,20,67,0,71,12,1,32,0.56552374
0,37,129,0,132,10,3,48,0.55420053
