34,400,76,397,77,410,35,413,0.79694504
80,394,118,394,118,410,80,410,0.87897396
121,395,157,392,158,408,122,410,0.84093535
158,394,168,394,168,405,158,405,0.6871225
258,392,278,392,278,407,258,407,0.8863181
438,389,468,393,465,410,436,406,0.78939885
170,391,196,389,197,404,171,406,0.8005682
282,391,302,391,302,403,282,403,0.8884991
397,390,433,385,436,408,400,413,0.8840473
429,379,461,373,464,390,432,396,0.83311033
304,374,334,372,335,391,306,394,0.8556465
340,374,382,371,383,391,341,394,0.8851033
478,373,523,367,526,395,481,400,0.8731514
526,364,549,364,549,402,526,402,0.7248208
397,361,433,359,434,378,398,380,0.9001568
525,348,580,345,581,365,526,368,0.8544481
491,333,558,321,562,344,495,356,0.81341946
162,196,190,195,191,206,163,207,0.80923414
129,195,159,195,159,206,129,206,0.7854219
320,196,346,196,346,204,320,204,0.7577907
259,195,286,195,286,205,259,205,0.80293083
227,195,254,195,254,205,227,205,0.83284
195,195,223,195,223,206,195,206,0.8182025
290,195,316,194,316,204,290,206,0.76469344
93,194,125,194,125,208,93,208,0.8148668
350,196,457,194,458,202,350,203,0.5444369
