298,316,361,314,362,333,299,335,0.8414732
382,313,425,313,425,336,382,336,0.86090297
254,309,304,307,304,329,255,331,0.89328927
373,297,392,306,375,338,356,330,0.8284936
88,296,124,298,122,330,86,327,0.8876515
470,294,525,294,525,327,470,327,0.916123
458,292,477,302,460,337,440,327,0.74804926
128,290,172,299,164,338,121,330,0.87345386
119,206,174,204,174,241,120,242,0.6856957
297,190,373,198,369,236,293,228,0.7986461
358,191,437,198,434,230,355,223,0.8458228
161,197,269,182,276,232,168,247,0.7590611
425,199,450,187,466,224,441,235,0.82156575
457,191,472,183,486,212,471,220,0.81438076
478,189,495,180,511,212,494,221,0.8756547
559,171,599,170,599,192,559,194,0.8865815
307,123,359,121,359,138,308,140,0.8747283
190,116,273,113,274,130,191,133,0.89553314
113,105,176,102,178,135,115,139,0.93504477
2,93,100,94,99,150,1,149,0.93920314
426,101,446,101,446,117,426,117,0.8908833
449,99,490,98,491,110,450,111,0.8381649
324,92,369,91,370,113,324,114,0.8908791
215,89,257,88,258,106,216,108,0.9116392
180,91,210,89,211,104,180,105,0.8718435
272,87,318,87,318,110,272,110,0.90035677
376,86,418,84,419,107,376,108,0.9191324
422,79,442,79,442,94,422,94,0.88838154
445,77,496,75,497,87,446,89,0.85163313
84,63,141,63,141,79,84,79,0.87813574
346,61,381,61,381,78,346,78,0.8773759
296,56,339,55,340,78,296,79,0.9093519
426,56,446,55,447,71,427,72,0.8760587
451,55,478,55,478,67,451,67,0.87254196
39,40,107,40,107,59,39,59,0.92084014
191,37,279,41,278,56,190,53,0.8633481
118,36,181,35,181,54,118,55,0.88573456
413,34,433,33,434,49,414,50,0.86060894
493,33,529,32,529,48,494,49,0.9114899
438,27,490,30,489,48,437,45,0.8802836
41,16,110,16,110,35,41,35,0.92179024
166,15,228,16,228,36,165,35,0.85380536
118,13,160,15,159,37,117,36,0.89710754
236,15,289,14,289,30,236,31,0.87416196
429,12,449,12,449,28,429,28,0.8535612
453,8,492,8,492,23,453,23,0.8959174
