498,192,535,192,535,206,498,206,0.9388365
469,190,493,190,493,208,469,208,0.87206745
415,175,457,177,456,194,414,192,0.8782118
366,174,409,174,409,192,366,192,0.94764656
497,168,530,166,531,183,497,185,0.88449156
469,168,492,168,492,184,469,184,0.9026536
322,71,437,69,438,96,322,99,0.9103779
450,61,540,61,540,97,450,97,0.924259
57,36,202,22,207,72,62,86,0.90888596
346,26,462,24,462,52,346,54,0.89587367
215,16,341,13,342,70,216,73,0.83691853
213,10,270,10,270,28,213,28,0.88079387
275,9,310,9,310,28,275,28,0.8767513
