16,402,43,402,43,425,16,425,0.82132405
5,399,21,404,15,429,0,425,0.74423385
421,163,460,165,460,181,420,179,0.85940665
49,164,83,161,85,184,51,187,0.83659333
14,161,51,161,51,180,14,180,0.87993866
400,159,418,159,418,176,400,176,0.8471777
54,142,86,140,88,160,55,162,0.86413753
16,137,54,137,54,157,16,157,0.8971884
421,138,444,138,444,153,421,153,0.87222004
400,137,419,137,419,153,400,153,0.86835253
374,117,401,117,401,147,374,147,0.8536215
339,117,371,115,373,145,341,147,0.8596488
17,116,54,116,54,134,17,134,0.87929034
418,115,440,115,440,130,418,130,0.9307978
395,115,416,115,416,131,395,131,0.7990554
416,97,436,97,436,108,416,108,0.8720085
394,93,413,93,413,109,394,109,0.883256
362,85,388,85,388,114,362,114,0.88871926
336,85,357,83,360,115,338,117,0.84940356
465,68,508,75,505,95,462,88,0.86209077
506,70,520,69,522,95,508,96,0.8290829
363,56,425,56,425,82,363,82,0.8834544
205,45,313,47,312,106,204,104,0.9423752
333,55,360,53,361,82,335,84,0.8937487
21,8,188,16,183,127,16,119,0.9562314
382,26,413,24,415,53,384,55,0.89848906
354,25,381,25,381,53,354,53,0.8728679
413,26,439,23,442,53,417,56,0.8947429
330,26,351,24,354,51,334,54,0.82874036
