4,391,53,391,53,410,4,410,0.90750307
272,389,325,387,326,413,273,415,0.91177046
224,393,264,386,268,410,228,417,0.8910084
192,387,222,387,222,410,192,410,0.8835457
332,387,360,387,360,408,332,408,0.8884653
115,361,163,361,163,379,115,379,0.93722326
5,360,57,360,57,378,5,378,0.92628926
65,359,106,359,106,378,65,378,0.93527395
352,346,390,370,379,388,341,365,0.8748535
357,326,399,353,388,370,347,343,0.8306038
6,329,57,329,57,347,6,347,0.9131784
106,328,152,329,152,348,105,347,0.85760856
317,321,349,341,336,362,304,341,0.85360444
65,322,100,322,100,347,65,347,0.92638195
290,279,356,320,344,339,279,297,0.82286626
133,247,194,242,195,261,134,265,0.85373247
79,241,129,244,128,265,78,262,0.8627272
47,242,74,242,74,260,47,260,0.88207364
10,238,42,238,42,259,10,259,0.92924124
48,213,75,215,74,234,47,232,0.8328621
12,212,43,212,43,232,12,232,0.910486
48,188,75,188,75,206,48,206,0.8499032
11,185,43,183,44,204,12,206,0.880226
125,178,157,175,158,189,126,192,0.86607635
50,156,103,158,102,184,49,181,0.89166325
12,158,44,156,45,177,13,179,0.87912476
120,155,150,152,152,167,121,170,0.83820474
