268,538,309,538,309,556,268,556,0.8364015
226,536,265,539,264,555,224,552,0.8198019
237,514,277,516,276,533,236,531,0.80921435
270,490,306,492,306,506,269,505,0.81462663
225,492,264,492,264,505,225,505,0.8408339
237,470,276,470,276,483,237,483,0.96573144
22,422,62,401,70,418,30,438,0.74134296
20,398,64,370,73,387,30,414,0.7426795
22,372,63,345,72,359,31,386,0.7932285
63,367,103,343,112,359,72,383,0.81899005
31,331,113,278,124,295,42,349,0.8038998
32,297,116,240,128,258,44,315,0.7667175
0,216,25,213,27,227,1,230,0.77842194
31,213,84,208,86,225,33,229,0.75205356
87,207,118,204,119,219,88,222,0.8134962
121,204,163,200,165,219,123,223,0.8540413
2,187,47,183,49,206,4,210,0.8390368
50,186,102,173,109,198,56,212,0.8580963
1,160,46,155,48,178,3,182,0.86950564
51,163,103,151,107,171,55,183,0.8399888
1,132,46,128,48,150,3,154,0.86680794
50,131,100,124,103,148,54,155,0.866185
51,109,101,102,103,118,54,125,0.81824094
0,105,45,99,48,121,2,128,0.82410055
0,77,44,71,47,94,1,100,0.85646653
50,76,84,71,86,88,52,93,0.81778514
109,69,193,65,194,89,110,93,0.8472374
203,65,274,55,277,76,206,86,0.8428762
0,50,44,43,47,65,1,72,0.8490424
48,45,75,40,80,64,52,69,0.83251846
107,42,184,38,185,62,108,66,0.8228752
191,33,241,25,244,47,194,55,0.87116706
0,22,42,15,46,37,1,44,0.8783106
48,17,88,10,91,33,52,40,0.8219387
