187,226,226,226,226,249,187,249,0.92295593
155,225,183,225,183,249,155,249,0.86636883
328,182,388,185,387,207,327,204,0.8871133
181,174,265,175,264,202,181,200,0.91802216
271,174,320,174,320,198,271,198,0.92374706
322,143,369,145,368,173,320,171,0.88907605
256,134,320,135,320,165,255,163,0.933931
182,133,243,135,242,155,181,153,0.91525984
28,124,52,124,52,140,28,140,0.87655073
56,123,81,123,81,138,56,138,0.87396955
374,118,423,120,422,140,374,139,0.88682824
322,111,368,113,367,140,321,139,0.89952576
205,100,273,99,274,126,206,128,0.91327053
31,100,55,100,55,116,31,116,0.87924296
58,94,79,94,79,115,58,115,0.8916931
284,89,343,91,342,124,284,122,0.92975056
61,75,89,75,89,90,61,90,0.9032785
34,76,58,76,58,92,34,92,0.8683344
305,57,333,59,333,70,305,69,0.8105494
336,52,373,51,373,65,337,67,0.84077054
305,38,334,38,334,51,305,51,0.8348731
338,36,366,36,366,48,338,48,0.84417534
333,15,382,19,381,35,332,31,0.84763366
294,14,330,14,330,32,294,32,0.9016417
