232,355,292,361,289,391,230,386,0.90578353
163,348,225,352,222,392,161,387,0.92067534
345,344,394,350,390,375,341,368,0.8938861
287,338,343,340,342,369,286,367,0.8817976
285,308,341,307,342,335,286,336,0.9173903
344,307,381,305,383,335,346,337,0.90798503
287,276,342,276,342,302,287,302,0.93415946
345,274,384,273,385,302,346,303,0.8875907
346,244,391,244,391,269,346,269,0.9251022
286,241,342,239,343,268,287,270,0.9094399
279,219,361,217,361,233,279,234,0.8480597
279,191,356,189,357,206,279,208,0.8453211
280,165,359,169,358,186,279,182,0.860118
367,168,436,163,437,182,369,187,0.86576277
280,137,399,135,399,153,280,154,0.8696098
543,107,592,101,595,123,546,130,0.8721557
174,12,372,24,366,125,168,113,0.6835422
