480,376,509,377,508,395,480,393,0.86979437
443,376,481,377,480,394,442,392,0.84881043
468,354,502,354,502,364,468,364,0.8714131
436,346,466,348,465,365,435,363,0.8641439
0,339,35,338,36,353,0,354,0.84459186
0,317,36,317,36,333,0,333,0.8215921
67,218,97,231,92,244,62,231,0.8343496
68,197,98,211,92,224,62,211,0.81567895
69,176,99,190,93,204,63,190,0.82723725
13,164,58,185,53,195,9,174,0.81103945
12,141,59,163,54,173,7,151,0.7624699
13,117,60,139,55,151,8,129,0.7784808
8,98,60,124,54,138,1,112,0.78331155
7,72,41,91,33,108,0,89,0.82599115
7,50,62,78,54,93,0,66,0.8050463
