430,370,477,385,469,410,422,394,0.7936516
462,362,513,356,515,376,464,381,0.8569557
505,348,578,344,580,372,506,377,0.89223474
511,327,558,323,560,344,513,348,0.8460358
556,325,576,318,585,347,566,354,0.8098062
502,292,529,281,542,315,515,326,0.8630557
442,295,484,272,519,336,476,360,0.87714183
522,257,580,263,577,286,520,280,0.87452954
486,257,522,252,527,283,490,289,0.8017659
509,233,547,233,547,248,509,248,0.890135
469,225,499,213,513,249,482,261,0.85865164
406,227,448,202,487,272,445,297,0.90258247
453,192,497,184,504,220,459,228,0.85941863
461,155,535,138,545,180,471,198,0.89571553
365,91,390,97,387,114,361,109,0.8503323
344,87,362,91,359,106,341,103,0.8108214
364,67,392,73,389,90,361,84,0.86338055
344,67,360,70,358,84,341,81,0.8126163
363,47,392,52,389,68,360,63,0.86327577
343,45,360,49,357,63,340,60,0.8256884
361,29,384,33,382,47,359,43,0.8631107
342,25,358,28,356,42,340,39,0.8563495
360,6,390,11,388,27,357,22,0.8519238
342,5,357,8,354,22,339,18,0.83566374
