15,543,198,529,201,579,19,592,0.92529476
217,518,303,507,309,553,224,565,0.88840526
5,473,187,463,190,513,8,523,0.9026667
207,451,380,431,385,475,212,496,0.9015813
261,346,445,332,450,394,265,408,0.923663
59,292,191,287,193,345,62,350,0.91586167
200,285,318,279,321,335,203,341,0.9215287
467,291,550,285,551,300,468,306,0.6948478
322,266,470,259,473,325,326,332,0.9173957
472,268,537,265,537,279,473,281,0.7789093
473,245,532,244,533,257,474,259,0.831146
111,234,211,231,213,286,113,288,0.90557027
473,224,533,223,533,236,474,238,0.7910564
478,205,521,203,521,214,479,216,0.76441187
327,190,473,187,474,249,329,252,0.93064314
104,183,202,180,204,231,105,233,0.935335
212,181,258,181,258,235,212,235,0.9165043
470,184,503,184,503,197,470,197,0.8700423
506,179,550,173,552,193,508,199,0.8531899
471,162,504,162,504,176,471,176,0.8182878
509,160,553,161,552,177,508,175,0.81313723
477,139,509,141,508,155,476,153,0.8195529
515,137,543,139,542,154,513,152,0.7952892
488,119,520,121,519,135,487,133,0.7851335
39,116,95,104,100,131,44,142,0.85455096
510,97,547,98,546,112,509,110,0.79981947
472,97,505,97,505,114,472,114,0.8280201
95,98,130,88,137,112,102,122,0.8499438
515,76,544,78,543,93,514,90,0.7886378
478,76,510,76,510,93,478,93,0.8604256
6,85,55,70,63,96,14,112,0.8276508
511,58,563,62,562,75,510,72,0.79887426
60,68,131,52,137,76,66,93,0.82815665
475,56,506,56,506,73,475,73,0.8612574
56,57,108,40,114,58,62,75,0.75191385
513,35,550,39,548,56,512,52,0.80493486
474,33,507,36,506,54,473,51,0.7725737
14,28,59,25,60,40,15,42,0.7397028
111,34,149,19,156,38,118,52,0.8313774
70,30,125,14,130,30,75,46,0.82297325
493,15,522,20,520,34,490,29,0.80183566
