488,224,518,220,521,235,490,240,0.802324
75,99,122,97,123,118,76,120,0.8635584
127,98,156,98,156,115,127,115,0.89552194
466,84,557,72,561,105,471,118,0.8833445
202,64,292,77,287,117,197,104,0.9288149
90,73,136,71,137,90,91,92,0.8823577
302,67,368,65,369,102,303,104,0.92693406
391,57,478,56,479,84,391,86,0.9072617
486,55,534,55,534,79,486,79,0.90420014
276,28,320,35,317,52,273,46,0.8560774
323,28,360,26,361,45,324,47,0.8939982
413,13,465,13,465,43,413,43,0.9451564
329,8,362,8,362,22,329,22,0.87562776
277,5,325,10,323,28,276,23,0.8236499
