150,327,206,333,203,363,147,357,0.923539
205,314,261,314,261,345,205,345,0.9069613
515,311,543,308,545,328,517,330,0.7940006
267,303,315,303,315,357,267,357,0.91206646
202,297,248,297,248,320,202,320,0.8804938
142,294,198,294,198,318,142,318,0.87895936
514,282,541,280,543,301,516,303,0.79040927
539,280,566,278,567,297,541,299,0.7232012
517,258,545,256,547,273,519,275,0.75646836
336,256,401,252,403,280,338,284,0.8746851
210,248,263,248,263,284,210,284,0.890163
269,244,327,245,326,283,268,282,0.9198642
515,232,546,228,548,247,517,250,0.85036457
360,187,400,190,398,214,358,210,0.87091684
308,189,354,186,355,207,309,209,0.87905854
402,190,477,183,479,202,404,209,0.8777347
498,183,530,182,530,196,499,197,0.84084284
481,183,494,183,495,198,482,198,0.7663251
169,147,286,146,286,181,169,182,0.9422811
10,140,155,138,156,181,10,183,0.9314479
360,121,416,121,416,157,360,157,0.93012846
298,121,353,121,353,151,298,151,0.93788767
46,114,93,115,93,136,46,134,0.89946836
12,112,42,112,42,135,12,135,0.9111911
148,101,219,101,219,132,148,132,0.9148429
231,101,284,101,284,132,231,132,0.9602934
19,91,92,95,91,113,17,109,0.8782719
298,72,353,72,353,102,298,102,0.9272514
46,62,89,62,89,81,46,81,0.9354386
11,58,41,58,41,82,11,82,0.9219811
74,34,120,35,120,58,73,57,0.8613746
39,35,70,35,70,59,39,59,0.92775804
5,30,35,30,35,54,5,54,0.90391916
360,23,418,24,418,54,360,53,0.92556393
298,22,353,24,352,54,297,53,0.92596555
198,23,285,23,285,50,198,50,0.9056162
117,24,187,23,188,50,117,51,0.90618044
51,8,82,8,82,32,51,32,0.9096041
17,3,47,3,47,28,17,28,0.92168826
