460,353,503,353,503,372,460,372,0.9024413
421,352,456,355,454,373,420,370,0.85273266
540,336,563,336,563,348,540,348,0.8698474
426,331,467,333,466,358,425,357,0.9010589
392,333,420,333,420,358,392,358,0.9136213
494,332,516,332,516,347,494,347,0.8814461
469,331,489,331,489,347,469,347,0.886612
518,330,536,330,536,348,518,348,0.9059953
517,313,556,308,558,326,519,330,0.86516154
220,305,246,284,258,299,232,320,0.858639
201,284,228,264,240,280,213,300,0.8849925
131,200,178,242,163,259,116,217,0.86257094
523,171,569,172,568,193,522,192,0.80988777
315,170,377,175,376,192,314,187,0.8892119
274,160,309,163,307,188,272,185,0.9192575
520,149,565,149,565,172,520,172,0.84482735
194,140,216,158,205,171,183,154,0.8488277
310,140,360,144,358,162,308,159,0.88664305
271,133,305,134,303,159,270,157,0.92706954
178,129,191,140,180,153,167,142,0.83173317
227,107,281,109,280,134,226,131,0.88325906
290,105,352,108,350,138,288,135,0.9157696
376,111,392,109,394,124,378,126,0.8058673
351,109,375,109,375,124,351,124,0.86040574
287,72,369,84,366,109,283,97,0.8904248
223,72,276,74,275,99,222,97,0.8913155
280,40,341,42,340,65,280,63,0.91089046
220,39,271,40,271,63,219,62,0.920785
216,5,237,5,237,17,216,17,0.86214197
194,5,213,5,213,15,194,15,0.8946405
