77,334,135,337,134,363,75,360,0.8908561
26,333,69,335,68,361,25,359,0.91214883
108,292,163,294,162,325,107,323,0.919497
69,292,96,292,96,320,69,320,0.90721625
27,291,65,292,64,319,26,317,0.90135115
28,249,65,251,64,277,27,275,0.9072502
72,251,97,251,97,277,72,277,0.92663693
81,209,167,211,167,241,80,239,0.9410837
29,208,72,209,71,235,28,233,0.9247613
117,184,162,184,162,205,117,205,0.8978887
200,160,429,167,425,269,196,261,0.91731733
61,179,110,181,109,205,60,204,0.9117284
118,150,168,150,168,175,118,175,0.9200579
62,149,110,151,109,175,61,173,0.91447294
113,121,194,128,192,151,111,144,0.87663126
324,126,391,120,393,144,326,150,0.9092769
261,122,318,122,318,144,261,144,0.9044635
56,119,105,121,104,145,55,144,0.8940492
332,95,417,95,417,120,332,120,0.86570156
261,92,322,95,321,120,260,118,0.90087074
151,90,201,92,200,116,151,115,0.8841855
208,92,239,92,239,117,208,117,0.9220863
99,91,145,91,145,116,99,116,0.94257694
43,90,92,91,91,116,42,114,0.90644574
64,61,113,62,113,86,63,85,0.89605653
119,62,166,62,166,86,119,86,0.92834663
120,32,162,32,162,56,120,56,0.90759176
65,31,114,33,113,58,64,56,0.89759713
