546,247,579,252,577,269,544,264,0.84760016
311,245,363,248,362,270,309,267,0.87138325
500,246,543,244,545,266,501,268,0.9011152
173,243,192,243,192,268,173,268,0.8893906
152,238,169,238,169,268,152,268,0.8570516
350,227,400,230,399,250,349,246,0.7954035
509,220,551,220,551,242,509,242,0.9044762
304,212,356,217,354,242,301,237,0.850274
517,196,557,196,557,218,517,218,0.91825044
138,99,216,100,214,171,137,170,0.929629
52,92,134,102,124,188,42,178,0.93426377
330,88,385,86,388,154,332,156,0.9324546
260,73,321,76,316,174,255,171,0.8960432
282,58,340,58,340,86,282,86,0.923489
344,56,388,56,388,86,344,86,0.94736886
415,36,449,33,452,64,418,67,0.88662034
452,27,493,27,493,64,452,64,0.9376318
37,24,115,24,115,54,37,54,0.9249134
125,23,181,23,181,54,125,54,0.9608465
337,16,400,14,401,49,338,50,0.91736156
276,15,332,15,332,42,276,42,0.93637073
