283,414,334,409,336,429,286,435,0.8780714
461,408,492,410,491,424,460,422,0.7784741
496,404,534,410,532,424,494,418,0.86310756
400,394,464,393,465,422,400,423,0.90561914
331,394,393,394,393,423,331,423,0.8931588
491,385,524,383,525,398,492,400,0.8576902
285,381,320,381,320,406,285,406,0.85598874
460,379,489,381,488,401,459,399,0.87809044
180,376,286,375,286,405,180,406,0.86578673
323,377,338,377,338,401,323,401,0.73213434
8,357,68,354,71,408,10,411,0.9168787
492,358,522,358,522,375,492,375,0.8776744
153,355,187,355,187,377,153,377,0.8787664
459,355,490,355,490,375,459,375,0.86957496
80,341,165,341,165,409,80,409,0.92902523
329,343,393,343,393,374,329,374,0.91040534
400,341,444,341,444,376,400,376,0.9297789
491,334,524,332,525,349,492,351,0.82751524
459,329,491,331,489,351,458,348,0.8718768
191,328,239,328,239,345,191,345,0.8767481
152,327,184,327,184,350,152,350,0.9231964
257,260,292,274,280,303,246,289,0.6767987
114,229,128,207,142,217,128,238,0.79979324
67,200,116,215,111,233,62,218,0.85070056
288,186,338,185,339,215,289,217,0.9127706
254,186,281,186,281,211,254,211,0.8916899
1,157,68,159,67,191,0,189,0.9085147
78,159,152,159,152,183,78,183,0.92957395
290,146,323,146,323,166,290,166,0.8741702
329,146,355,146,355,162,329,162,0.9487569
1,119,68,122,67,154,0,151,0.91596615
78,119,145,122,144,153,77,150,0.90983754
156,119,279,125,278,150,155,144,0.8925446
297,121,329,121,329,141,297,141,0.90929437
410,102,522,102,522,143,410,143,0.94019735
97,108,150,106,151,123,97,124,0.85280955
283,95,317,93,318,115,284,117,0.87102985
324,95,372,95,372,109,324,109,0.90362644
102,83,148,82,148,98,102,100,0.8350238
319,70,387,70,387,88,319,88,0.929879
278,70,312,70,312,90,278,90,0.9223109
104,61,148,61,148,75,104,75,0.91342396
279,44,312,44,312,64,279,64,0.91594183
318,45,392,43,393,61,319,63,0.8338555
93,33,130,35,129,57,92,54,0.8690263
132,33,164,33,164,52,132,52,0.91530997
324,17,373,17,373,36,324,36,0.8840172
283,17,318,17,318,38,283,38,0.86882144
133,12,184,12,184,28,133,28,0.84131014
93,9,130,12,128,32,91,29,0.86173505
