184,264,200,264,200,275,184,275,0.723943
168,245,219,228,227,253,175,270,0.8405533
162,225,209,214,215,240,168,251,0.87467206
324,182,386,182,386,213,324,213,0.9088378
245,182,314,183,314,208,244,207,0.87609416
190,183,237,182,237,202,191,203,0.9014998
302,166,308,164,312,173,305,176,0.5290288
246,150,298,153,297,178,245,175,0.90604866
192,151,238,151,238,170,192,170,0.9161951
293,146,317,135,323,151,299,161,0.6364109
247,120,304,123,303,145,246,142,0.88128585
194,119,239,119,239,138,194,138,0.93889654
197,58,250,58,250,86,197,86,0.91992474
259,56,313,56,313,86,259,86,0.94893676
382,39,443,49,440,69,379,60,0.8558473
198,14,253,12,253,42,199,44,0.91109633
260,6,319,6,319,44,260,44,0.932959
