52,378,85,379,85,392,51,391,0.78576034
28,379,49,379,49,391,28,391,0.9027281
181,357,225,359,225,377,180,375,0.8767202
183,336,205,336,205,350,183,350,0.84978974
160,333,183,331,185,350,162,352,0.8256553
11,162,63,160,64,179,12,182,0.8797414
71,160,125,158,126,177,72,180,0.87504417
16,128,67,127,68,145,17,147,0.8830245
429,113,482,112,483,144,430,145,0.92237246
21,95,72,94,72,112,21,113,0.8675546
79,93,113,93,113,113,79,113,0.9099213
306,93,379,88,381,115,308,120,0.9158062
432,78,485,78,485,103,432,103,0.9239787
25,62,76,61,76,79,25,80,0.8911102
83,60,115,60,115,80,83,80,0.894047
309,55,382,50,384,77,310,82,0.9101439
435,44,510,46,509,73,434,71,0.91517705
80,30,120,28,121,51,81,53,0.8964702
123,27,166,27,166,52,123,52,0.93145514
383,15,421,15,421,36,383,36,0.9537488
306,18,375,10,378,35,309,44,0.9031582
