12,417,39,415,41,433,13,435,0.8730298
40,416,76,415,77,429,40,431,0.82613045
61,394,92,394,92,409,61,409,0.8781417
33,395,59,393,60,409,34,411,0.8394886
1,399,30,392,34,410,6,417,0.85173786
174,390,213,388,214,405,175,408,0.82697564
1,377,29,375,30,388,2,390,0.7870677
29,373,60,373,60,388,29,388,0.8873742
89,350,143,347,144,377,90,380,0.8877943
0,350,27,346,30,368,1,373,0.8720083
55,343,83,342,85,380,57,381,0.8804571
2,326,35,323,37,346,4,348,0.8765526
32,324,47,320,55,346,40,350,0.80065864
47,281,89,281,89,308,47,308,0.9308894
2,282,49,280,50,309,3,310,0.8754759
397,261,426,262,425,280,396,278,0.8612238
362,261,393,261,393,278,362,278,0.8908037
343,139,383,141,382,155,342,154,0.80247843
305,139,342,139,342,153,305,153,0.8681757
268,137,308,137,308,158,268,158,0.8586405
202,134,262,136,261,156,201,154,0.8717536
498,128,533,125,534,142,499,144,0.82837206
443,120,486,120,486,136,443,136,0.8590456
409,117,439,119,438,132,408,130,0.6975085
304,116,351,118,351,133,304,131,0.8206338
380,117,415,118,414,130,380,129,0.8490451
260,113,302,115,301,137,259,134,0.86549395
193,112,254,114,253,134,193,132,0.87370807
185,89,228,92,227,111,184,109,0.79635066
423,54,447,52,448,60,424,63,0.7717759
320,50,349,47,350,60,321,64,0.812081
353,48,389,45,390,59,354,62,0.83190954
451,49,497,44,498,55,452,61,0.7771107
390,36,435,30,437,49,392,54,0.8495614
441,37,484,32,486,46,443,51,0.7926602
344,32,366,29,368,43,346,46,0.80874
370,29,401,26,402,39,371,42,0.7969367
