400,401,416,399,420,425,403,427,0.77871144
416,399,434,396,438,419,420,422,0.82837796
0,378,44,380,42,411,0,409,0.8846884
49,371,81,374,77,414,45,411,0.8979427
47,350,91,352,90,372,47,370,0.8522026
8,346,49,346,49,376,8,376,0.8984341
34,317,113,319,113,342,34,340,0.86078864
54,296,111,296,111,317,54,317,0.8958527
433,34,468,34,468,52,433,52,0.8889667
390,32,427,29,429,51,391,53,0.8419041
414,24,452,21,453,35,415,37,0.72563326
391,11,434,11,434,24,391,24,0.8588287
437,12,466,10,467,23,438,25,0.77103347
