395,223,425,223,425,238,395,238,0.86616856
394,205,424,203,425,218,395,220,0.852525
68,197,83,197,83,211,68,211,0.90921825
43,190,66,190,66,210,43,210,0.85039014
41,174,70,178,68,197,39,194,0.8759152
20,170,40,173,38,190,18,188,0.81555
348,140,375,142,374,156,347,154,0.8279696
350,96,411,88,413,106,352,114,0.7626388
382,79,443,74,444,88,383,93,0.85420084
383,56,435,51,436,66,384,70,0.86108965
240,35,267,58,257,71,229,48,0.7633143
384,33,427,31,427,46,384,48,0.83086795
223,24,240,38,231,48,215,35,0.7630929
253,19,279,44,270,55,243,30,0.76008505
239,8,253,22,244,32,230,18,0.7699513
406,11,448,6,451,29,408,34,0.8872991
351,8,405,8,405,26,351,26,0.88113856
179,0,216,29,203,43,167,12,0.8085399
258,0,284,21,272,34,245,7,0.6929387
