504,90,522,90,522,98,504,98,0.9073449
528,86,553,89,551,103,527,100,0.8327495
457,75,505,74,505,91,458,92,0.92833346
421,74,453,75,453,92,421,91,0.9183038
539,75,571,75,571,88,539,88,0.9531785
393,74,423,74,423,88,393,88,0.90826803
511,73,535,74,535,89,510,88,0.89656734
270,69,363,74,362,101,268,95,0.8726052
370,69,388,69,388,95,370,95,0.8741744
182,58,246,67,242,92,179,83,0.90056455
134,59,172,61,171,82,133,80,0.91475976
488,55,511,57,510,73,486,70,0.8943213
517,55,552,55,552,68,517,68,0.9380983
452,53,484,53,484,70,452,70,0.9497477
394,50,423,50,423,64,394,63,0.9016032
61,47,119,54,117,70,60,63,0.86969197
7,46,55,50,54,66,6,62,0.90316385
49,32,80,34,79,46,49,44,0.8905491
11,27,46,29,45,44,10,41,0.90503734
