75,187,112,187,112,196,75,196,0.86067826
485,184,528,185,528,197,485,196,0.82385516
118,184,165,184,165,196,118,196,0.9266974
333,184,359,184,359,196,333,196,0.89677244
300,182,328,182,328,196,300,196,0.94637465
438,177,479,184,475,203,435,196,0.87647456
12,173,63,172,63,190,13,191,0.90082127
70,175,120,174,120,186,70,187,0.872519
464,174,489,174,489,186,464,186,0.9049554
494,173,529,173,529,186,494,186,0.90285563
476,165,512,165,512,177,476,177,0.887852
432,164,471,162,472,176,432,178,0.90847254
74,126,136,128,136,151,73,149,0.9055515
7,119,67,120,67,148,6,147,0.93457794
237,97,307,102,305,121,236,116,0.8848095
175,91,230,93,229,115,175,113,0.89002603
118,91,168,92,168,113,118,112,0.93827367
59,90,112,91,111,111,59,110,0.9151359
351,73,396,73,396,102,351,102,0.9341127
278,71,342,71,342,100,278,100,0.93811727
452,67,501,68,501,82,452,82,0.9262925
424,66,446,66,446,83,424,83,0.9261548
117,62,167,62,167,83,116,83,0.91186434
58,61,111,62,110,82,58,82,0.90652
248,46,276,47,276,65,248,65,0.9042687
450,43,499,43,499,58,450,58,0.9270707
422,41,444,41,444,58,422,58,0.9442327
116,39,165,40,165,54,116,53,0.91411656
196,33,247,34,246,59,195,58,0.9344765
57,33,109,33,109,54,57,53,0.91721153
248,20,277,20,277,37,248,37,0.90557855
447,18,492,18,492,34,447,34,0.9233553
420,17,442,17,442,34,420,34,0.9195451
196,3,244,4,244,29,196,28,0.9368264
