180,316,216,311,221,350,186,355,0.89540464
218,314,248,310,252,345,223,349,0.896098
311,299,365,303,361,359,308,356,0.9220497
260,302,307,302,307,347,260,347,0.92147994
12,287,60,287,60,317,12,317,0.92151695
133,283,173,279,178,335,137,339,0.9178879
367,284,401,282,402,302,369,305,0.827926
54,281,99,276,104,319,59,324,0.8618716
358,260,391,257,392,276,359,278,0.806357
0,240,47,240,47,272,0,272,0.9282939
41,239,92,239,92,274,41,274,0.90619326
167,223,202,218,209,274,174,278,0.86560524
119,212,162,209,167,273,124,277,0.9149892
202,197,296,187,305,270,212,281,0.8931392
296,141,335,137,337,164,298,168,0.9056819
30,136,129,137,128,164,29,163,0.8947002
340,139,363,138,364,157,341,158,0.8879646
104,123,150,121,151,141,104,142,0.92551047
156,121,202,119,203,146,157,147,0.9034429
6,100,91,109,88,140,3,131,0.9196806
105,89,151,88,152,107,105,109,0.8944587
158,89,207,85,209,110,159,114,0.9196946
6,56,91,62,89,95,4,88,0.9210369
95,53,159,49,161,88,97,91,0.93080866
9,12,49,10,51,39,10,41,0.9183108
58,9,141,4,143,31,60,36,0.92530775
