471,272,497,264,503,283,477,291,0.7634419
461,253,487,241,495,259,469,270,0.7798574
451,235,475,224,480,236,456,247,0.72909766
440,216,465,203,471,214,447,228,0.68842757
467,202,538,195,539,210,468,217,0.6801574
426,195,446,195,446,216,426,216,0.5983481
436,190,457,178,465,191,444,203,0.5607292
468,185,540,179,541,195,469,201,0.6939708
412,180,431,171,439,188,421,197,0.68922883
468,168,540,161,541,177,470,184,0.6288986
469,150,540,145,541,162,470,166,0.63736844
470,133,540,130,541,146,471,149,0.6951598
468,116,540,111,541,129,470,134,0.64449245
472,99,538,99,538,112,472,112,0.7207503
47,83,72,99,62,114,37,98,0.82187074
65,66,89,82,79,97,55,80,0.8293444
14,65,43,65,43,87,14,87,0.8865545
33,48,59,48,59,62,33,62,0.86045295
10,48,33,48,33,62,10,62,0.85500014
74,29,114,29,114,45,74,45,0.79851824
42,27,72,29,71,49,40,47,0.81305903
340,25,384,46,379,56,335,35,0.78422993
307,14,344,32,334,52,297,34,0.74919826
82,15,116,15,116,28,82,28,0.8482364
56,10,79,10,79,29,56,29,0.7890184
322,0,356,13,347,32,313,15,0.7827351
