498,370,529,371,528,390,497,388,0.8834809
236,102,249,105,245,125,232,122,0.77695286
216,101,234,103,232,123,214,121,0.8048079
199,98,217,100,214,122,197,120,0.834758
324,88,401,89,400,135,323,133,0.9084585
218,81,247,81,247,102,218,102,0.8886831
412,62,471,87,447,146,388,121,0.8912711
201,71,222,77,215,105,194,100,0.84358203
231,40,251,46,243,75,222,69,0.7766844
210,38,231,45,221,75,200,68,0.8369727
343,25,464,25,464,76,343,76,0.8248987
235,7,262,9,261,37,233,35,0.76193106
211,4,238,4,238,36,211,36,0.73955697
