529,184,567,163,583,192,544,213,0.7194685
522,144,560,119,578,147,539,171,0.7922636
296,116,347,116,347,150,296,150,0.939706
355,116,404,116,404,150,355,150,0.92704153
233,86,303,85,303,107,234,108,0.9133112
172,84,225,84,225,108,172,108,0.9230654
336,68,447,73,446,118,335,113,0.90086913
451,71,508,69,509,109,453,111,0.88669264
234,49,290,49,290,72,234,72,0.94079846
173,48,226,47,227,72,174,73,0.9135244
292,45,367,45,367,80,292,80,0.933782
376,42,449,42,449,80,376,80,0.92504543
145,13,232,13,232,39,145,39,0.92558855
245,8,375,16,373,46,243,38,0.9062238
