183,345,208,345,208,357,183,357,0.7451006
256,332,278,335,275,354,253,350,0.74952525
178,333,195,333,195,343,178,343,0.6387029
328,330,362,332,361,350,327,347,0.81545454
204,331,231,331,231,344,204,344,0.80496114
314,326,326,328,323,346,310,344,0.6935532
271,309,298,313,297,324,269,319,0.50318784
76,115,126,115,126,154,76,154,0.9214302
31,115,70,112,73,151,34,154,0.8977229
141,104,202,101,203,125,142,127,0.8844824
23,81,79,79,80,108,24,110,0.9176478
85,73,138,73,138,102,85,102,0.9378535
138,62,200,62,200,85,138,85,0.9313323
40,49,104,46,105,75,41,78,0.850271
291,33,341,36,340,58,290,55,0.8867565
17,33,74,31,75,61,18,63,0.8772908
80,24,136,24,136,55,80,55,0.9422593
135,17,196,17,196,43,135,43,0.9204702
302,2,344,10,340,29,298,21,0.8741853
