72,149,107,150,107,173,71,172,0.8937464
23,147,70,149,69,172,22,169,0.8911638
104,137,128,137,128,151,104,151,0.8656289
69,133,102,134,101,154,68,152,0.858937
163,126,237,130,235,160,161,156,0.92987865
302,124,355,126,354,150,301,148,0.90972775
275,121,298,124,295,150,272,147,0.8629682
293,99,323,101,321,121,291,119,0.8560081
250,99,287,100,287,119,249,117,0.88122594
214,97,251,97,251,120,214,120,0.87948626
171,91,213,95,210,124,169,120,0.8841047
145,55,178,53,179,77,146,78,0.87893444
233,51,292,51,292,76,233,76,0.929295
299,51,345,51,345,76,299,76,0.9381403
181,52,228,50,229,77,181,78,0.93027794
438,46,487,48,486,79,437,77,0.903602
15,49,68,49,68,68,15,68,0.92410254
399,49,431,49,431,66,399,66,0.8377623
366,49,394,49,394,65,366,65,0.91742665
375,27,403,27,403,45,375,45,0.83225524
15,26,62,26,62,46,15,46,0.93741655
