1,340,40,342,39,363,0,360,0.82811433
44,322,80,328,78,347,42,341,0.854955
1,318,40,320,39,340,0,338,0.83106816
45,302,95,302,95,317,45,317,0.7912716
1,296,40,296,40,316,1,316,0.861055
45,278,82,278,82,294,45,294,0.83558017
1,271,40,273,39,294,0,291,0.856555
1,248,40,250,39,270,0,268,0.86808825
45,232,85,232,85,252,45,252,0.86491984
1,225,40,227,39,247,0,245,0.8709771
262,211,308,215,306,234,260,231,0.8273486
222,211,258,215,256,232,220,228,0.75157654
44,211,95,208,96,226,44,229,0.85174954
1,201,40,204,39,224,0,222,0.86384803
209,189,243,191,241,215,208,213,0.833327
45,184,102,185,102,201,44,199,0.83052945
0,177,41,180,40,202,0,199,0.8549676
311,150,382,159,374,226,303,217,0.90286857
237,154,314,160,311,190,235,183,0.85980886
0,153,42,156,41,178,0,176,0.8391138
76,150,111,148,112,165,77,167,0.8357219
37,149,73,149,73,161,37,161,0.80275536
0,135,40,135,40,158,0,158,0.85791177
75,128,100,126,101,144,76,146,0.82039666
37,125,74,127,73,140,36,139,0.8187577
222,120,268,117,269,133,223,137,0.83848614
272,116,298,116,298,140,272,140,0.8800602
77,107,107,107,107,118,77,118,0.8235548
37,103,74,105,73,119,36,117,0.80872846
36,82,71,84,70,101,36,99,0.8111932
10,48,80,50,79,71,9,69,0.83696246
10,15,77,18,76,39,9,36,0.86123425
