223,370,250,370,250,390,223,390,0.89072895
253,366,297,368,296,393,252,391,0.8818931
241,307,290,315,286,342,237,334,0.899249
13,295,96,295,96,375,13,375,0.9204914
104,298,182,293,188,374,110,379,0.9169886
196,303,236,303,236,334,196,334,0.90813494
415,304,449,300,452,325,418,328,0.70387596
375,300,413,301,412,321,375,319,0.7659343
469,302,488,302,488,314,469,314,0.8361278
446,302,466,303,466,315,445,313,0.69449
166,278,212,276,214,308,167,310,0.91680706
207,240,279,238,279,270,207,271,0.8970272
163,239,204,239,204,265,163,265,0.906844
203,199,265,199,265,234,203,234,0.911611
159,199,201,200,200,226,158,225,0.89382845
5,192,52,185,54,202,7,208,0.85290676
0,166,46,159,48,177,2,184,0.8457558
166,132,230,139,226,181,162,174,0.8477702
132,131,159,128,165,178,138,181,0.8210885
