12,352,46,354,45,370,11,369,0.7981865
256,352,280,353,279,369,255,367,0.78022593
237,351,253,351,253,366,237,366,0.73698
49,351,66,351,66,368,49,368,0.8792166
457,349,517,349,517,360,457,360,0.80408484
522,346,573,344,573,359,522,361,0.828319
96,337,148,337,148,358,96,358,0.8860633
155,332,230,340,227,365,153,357,0.8986253
256,333,285,333,285,345,256,345,0.7960218
235,333,253,333,253,346,235,346,0.75626063
60,328,105,329,104,343,60,342,0.80814487
464,328,504,328,504,343,464,343,0.8084468
5,328,52,328,52,341,5,341,0.9265548
507,328,534,328,534,340,507,340,0.83584434
417,310,466,311,465,345,416,344,0.9081781
359,310,411,310,411,344,359,344,0.9287438
163,304,224,306,223,336,162,334,0.9072804
112,301,163,302,163,323,111,321,0.9151352
368,292,422,292,422,312,368,312,0.9147019
430,291,468,288,470,310,432,313,0.8775429
435,208,475,207,476,231,436,233,0.91567904
477,201,520,199,521,230,479,232,0.9124848
368,173,409,173,409,199,368,199,0.91956675
95,173,133,172,133,192,96,193,0.9145394
413,172,470,170,471,189,413,191,0.88168985
137,170,166,170,166,188,137,188,0.8752988
248,156,279,156,279,169,248,169,0.86946875
285,152,324,158,322,173,283,168,0.8574713
91,149,130,148,131,169,91,170,0.89339554
134,149,199,147,200,162,135,164,0.8743516
325,145,381,145,381,169,325,169,0.9284432
388,144,463,142,463,173,388,175,0.91090935
136,130,184,130,184,141,136,141,0.8819612
94,126,132,126,132,147,94,147,0.9243845
66,61,122,55,124,69,67,74,0.83899397
26,53,61,53,61,69,26,69,0.8876195
127,53,156,53,156,69,127,69,0.86316055
298,38,358,39,357,81,297,80,0.92177874
444,40,504,42,503,72,443,70,0.9187388
191,33,285,33,285,73,191,73,0.9291174
66,40,122,34,124,47,67,54,0.8235981
28,33,62,33,62,47,28,47,0.9110156
35,16,70,16,70,29,35,29,0.87085885
3,15,32,15,32,30,3,30,0.89159983
284,10,365,10,365,32,284,32,0.9591519
223,8,275,8,275,33,223,33,0.9217455
