193,556,331,564,330,580,192,572,0.7526174
189,536,357,536,357,554,189,554,0.71176845
184,520,277,518,278,533,184,535,0.6430828
169,502,252,499,253,512,170,515,0.7417569
260,498,348,495,349,510,261,513,0.72202665
37,495,96,492,97,513,38,516,0.86333776
85,465,133,462,134,484,86,486,0.84229314
20,462,78,459,79,481,21,484,0.8266722
21,430,78,427,79,449,22,452,0.8715759
84,428,135,425,137,447,85,450,0.85783404
22,403,78,401,79,415,22,416,0.81695825
85,396,133,394,133,415,86,416,0.8437308
21,368,79,368,79,384,21,384,0.8453529
85,368,136,368,136,383,85,383,0.834733
71,345,166,351,165,375,69,369,0.7760142
8,345,62,343,63,368,9,370,0.86186457
42,328,115,330,114,346,42,344,0.80106413
121,323,191,327,189,345,120,341,0.8385008
44,300,115,306,114,321,43,316,0.8319593
123,297,186,303,185,322,121,316,0.819711
43,277,115,281,114,296,43,293,0.816785
122,274,176,277,175,297,121,294,0.83652014
43,259,113,260,113,279,43,277,0.79837495
1,259,40,259,40,278,1,278,0.84409046
132,239,182,241,182,254,132,252,0.86942214
43,235,81,237,80,257,42,255,0.8280702
3,235,39,237,38,256,2,254,0.84618264
86,235,128,235,128,254,86,254,0.8445474
43,214,81,216,80,230,43,229,0.824773
2,215,38,215,38,232,2,232,0.8725954
44,192,78,195,77,212,43,210,0.84649706
3,191,39,193,38,211,2,209,0.83722216
43,169,82,171,81,187,43,185,0.79010576
3,168,40,170,38,189,2,187,0.8290008
44,148,81,151,80,165,43,162,0.8129637
3,147,39,149,38,166,2,164,0.8459707
330,141,354,147,350,164,326,158,0.833694
44,126,88,129,87,147,43,144,0.84090394
3,124,40,126,38,145,2,143,0.80926895
447,40,491,45,489,65,445,60,0.80707884
491,42,519,39,521,57,492,60,0.8095826
60,31,140,34,139,62,59,59,0.8320919
530,25,553,24,555,44,531,45,0.82796556
511,25,530,25,530,46,511,46,0.8153537
9,21,54,23,52,53,8,51,0.8826127
443,12,483,14,483,31,442,29,0.80471593
