276,494,363,489,364,504,277,510,0.7815435
111,474,141,474,141,492,111,492,0.85723066
45,471,104,478,102,499,43,492,0.8382175
277,470,398,466,399,481,277,485,0.7691932
45,443,105,449,103,470,43,464,0.84162515
164,442,224,450,221,471,162,463,0.8292823
110,439,158,442,156,471,108,467,0.8482178
229,413,289,420,287,442,227,435,0.7870927
177,416,219,416,219,436,177,436,0.8710007
43,414,104,422,102,442,41,435,0.8300421
110,408,174,415,171,443,107,436,0.85259646
224,386,286,390,285,411,223,407,0.83920765
178,388,219,388,219,407,178,407,0.89868534
42,386,102,392,100,413,39,407,0.82780176
109,381,172,388,169,413,106,406,0.8762763
40,357,101,364,98,383,38,376,0.88602257
107,356,168,363,166,384,105,376,0.86996394
106,334,136,334,136,348,106,348,0.82145303
140,330,173,330,173,347,140,347,0.9286215
39,327,100,334,98,355,36,348,0.8822395
105,304,135,304,135,318,105,318,0.79715383
39,296,100,305,97,326,36,317,0.85603476
427,281,513,279,514,311,428,313,0.9086285
358,280,422,280,422,314,358,314,0.93977547
36,268,97,273,95,294,35,289,0.8597238
427,248,517,246,518,281,428,283,0.8766483
359,247,424,247,424,283,359,283,0.892787
35,236,98,243,95,265,33,258,0.84019053
104,235,184,235,184,262,104,262,0.9202853
436,216,471,219,469,255,434,252,0.88599795
366,214,431,214,431,252,366,252,0.9227545
102,213,178,206,180,225,104,232,0.820048
35,206,95,211,93,233,33,228,0.83778876
357,145,424,149,423,168,356,164,0.8574287
311,144,352,149,349,172,308,166,0.84225446
357,121,398,121,398,139,357,139,0.8818936
312,118,352,125,348,146,309,140,0.8451475
192,107,300,118,297,156,188,144,0.91650397
91,108,179,105,180,144,92,147,0.8978053
357,94,420,96,420,118,357,116,0.82632804
310,93,352,97,350,119,308,115,0.8555088
91,54,240,52,240,87,91,89,0.89790756
