471,279,494,283,492,295,469,291,0.75530356
164,80,213,81,213,101,164,100,0.918753
94,68,126,68,126,86,94,86,0.8930391
52,68,87,68,87,86,52,86,0.89846176
164,51,223,53,223,72,163,70,0.89583737
60,35,129,36,129,58,59,57,0.9206769
380,37,417,36,418,48,380,49,0.841746
423,34,451,34,451,49,423,49,0.88366526
9,28,52,28,52,59,9,59,0.9360497
161,27,230,22,231,44,163,49,0.87051487
374,13,430,10,432,31,375,34,0.86383396
436,14,481,9,483,31,438,35,0.85490996
502,6,531,8,530,25,501,23,0.8593401
486,8,498,8,498,21,486,21,0.8700794
